protocol,epoch,train_loss,threshold,val_f1,val_roc_auc,val_pr_auc,val_balanced_accuracy,learning_rate
E3_UNSW_to_ToN,35,0.08487153992704723,0.30499999999999994,0.9590051422835016,0.9887573073711867,0.9946344042311653,0.9216642084323361,0.000125
E3_UNSW_to_ToN,36,0.08434864662695622,0.30499999999999994,0.9591602427423322,0.9889173494610463,0.9947128072108409,0.9223740315442026,0.000125
E3_UNSW_to_ToN,37,0.08423379873451979,0.33499999999999996,0.958489627587922,0.9888622514708258,0.9946891859390626,0.928209574358253,0.000125
E3_UNSW_to_ToN,38,0.08413153670836186,0.30499999999999994,0.9587439178967166,0.9888761741918687,0.9946942921146193,0.9198863869304477,0.000125
E3_UNSW_to_ToN,39,0.08386697123448054,0.32499999999999996,0.9585030497260416,0.9888845906675126,0.9947018051978964,0.9267514629704997,6.25e-05
E4_ToN_to_UNSW,1,0.06551873717190963,0.18,0.988702279778767,0.9962389851818065,0.9989002369355324,0.9759281638619897,0.001
E4_ToN_to_UNSW,2,0.031170322593035444,0.27999999999999997,0.9897724971308985,0.9972519463055025,0.9992206545218519,0.9794783142944896,0.001
E4_ToN_to_UNSW,3,0.027971689888675298,0.38499999999999995,0.9903776233236941,0.9977849293919302,0.9993762820821998,0.9834262159299385,0.001
E4_ToN_to_UNSW,4,0.025451623369008303,0.16499999999999998,0.9912178676780447,0.998112208177568,0.9994732123818817,0.98116566606424,0.001
E4_ToN_to_UNSW,5,0.023879826667585542,0.245,0.9919975688816856,0.9982627700803662,0.9995133499631839,0.9849409933073698,0.001
E4_ToN_to_UNSW,6,0.022067009803972075,0.09999999999999999,0.9942365533580898,0.9984685785443607,0.9995691930239161,0.9839504873668141,0.001
E4_ToN_to_UNSW,7,0.020298541955915943,0.06,0.9933725820016821,0.9988829618066861,0.999671961124027,0.98334727424284,0.001
E4_ToN_to_UNSW,8,0.01857419769346182,0.18,0.9939816922065443,0.9989516814777663,0.9996920634619539,0.9875509245894616,0.001
E4_ToN_to_UNSW,9,0.017668404200646495,0.27999999999999997,0.9929895096035272,0.9986268244866348,0.9996084894716714,0.9879380591580978,0.001
E4_ToN_to_UNSW,10,0.017147498737488474,0.135,0.9950327501725909,0.9991478768798614,0.9997502173781313,0.9884246535619954,0.001
E4_ToN_to_UNSW,11,0.01705471085317965,0.06,0.9952389764640568,0.9992797635219625,0.9997767231202161,0.9877742665251799,0.001
E4_ToN_to_UNSW,12,0.015196775260847062,0.26999999999999996,0.9958073043829665,0.9993632082645202,0.999804884628825,0.990179773512015,0.001
E4_ToN_to_UNSW,13,0.013850578015470611,0.16499999999999998,0.9959436486964133,0.9994452007316296,0.9998320776594777,0.989973514341847,0.001
E4_ToN_to_UNSW,14,0.014241831609979272,0.27499999999999997,0.9962955479221391,0.9994247847435326,0.9998132541740473,0.9913075745687555,0.001
E4_ToN_to_UNSW,15,0.01404298288148961,0.30499999999999994,0.9962411718104741,0.9994511019777964,0.9998278235592231,0.9924931661726499,0.001
E4_ToN_to_UNSW,16,0.013099091609806887,0.245,0.996241551918831,0.9994851613425542,0.999838713802871,0.9923652918170637,0.001
E4_ToN_to_UNSW,17,0.012825838082270431,0.24999999999999994,0.9962602338196153,0.9994615102857,0.9998107330820212,0.9917853872132518,0.001
E4_ToN_to_UNSW,18,0.012814683157817594,0.065,0.9962807761565776,0.9994280759001697,0.9998206602644601,0.9905661108315086,0.0005
E4_ToN_to_UNSW,19,0.011724547616073064,0.295,0.9964282103986252,0.99950840976856,0.9998407820054547,0.9923374341692554,0.0005
E4_ToN_to_UNSW,20,0.01159376819019339,0.09,0.9964655984919887,0.9995175480866227,0.9998438365327473,0.9910923753912411,0.0005
E4_ToN_to_UNSW,21,0.011236834464528198,0.13,0.9967496926522845,0.9995471504681078,0.9998530776490893,0.9925295652032335,0.0005
E4_ToN_to_UNSW,22,0.011217701365239918,0.09,0.9961454949420141,0.9994693385511514,0.999830930280045,0.9904739965053084,0.0005
E4_ToN_to_UNSW,23,0.010927538279377456,0.22499999999999998,0.996681881726769,0.9995715947678278,0.9998608802143207,0.9925474452179266,0.0005
E4_ToN_to_UNSW,24,0.011022317530919932,0.18,0.996732466482517,0.9995244969742512,0.9998418660462234,0.9926405971698953,0.0005
E4_ToN_to_UNSW,25,0.01066568263507049,0.29,0.9967150149087785,0.9994886688381545,0.9998273101229941,0.9928368787069481,0.00025
E4_ToN_to_UNSW,26,0.010174389429656523,0.08,0.9966336766983102,0.9996027535879657,0.9998715870374324,0.9915591727768536,0.00025
E4_ToN_to_UNSW,27,0.009830910745742065,0.095,0.9967184423539707,0.9995699061220304,0.9998587308795577,0.9915155103658895,0.00025
E4_ToN_to_UNSW,28,0.010062570284519876,0.19,0.9967494736842105,0.9995891562834915,0.9998652537198428,0.9926148147736243,0.00025
E4_ToN_to_UNSW,29,0.01003331403314535,0.105,0.9967338967642008,0.9996134423352662,0.999871486428055,0.9920864749623546,0.000125
E5_Pooled_to_UNSW,1,0.10892400974035263,0.21499999999999997,0.9710659805519439,0.9901118484587862,0.9962982088462011,0.9279712810247327,0.001
E5_Pooled_to_UNSW,2,0.07404106402397156,0.31999999999999995,0.9735679976398351,0.9929038304361726,0.9973195238920903,0.9391118979271333,0.001
E5_Pooled_to_UNSW,3,0.06699898332357407,0.095,0.9754688699594194,0.9934465352867812,0.9975636464651861,0.9346619921192546,0.001
E5_Pooled_to_UNSW,4,0.06370017671585083,0.285,0.9753309874036439,0.9939677393851295,0.9977556819584696,0.9392593316569174,0.001
E5_Pooled_to_UNSW,5,0.06270504254102707,0.32499999999999996,0.9762844032479057,0.9943889607240749,0.9979085157299962,0.9418653273897268,0.001
E5_Pooled_to_UNSW,6,0.06043765765428543,0.31499999999999995,0.9760465801886793,0.9945528158158782,0.9979714527148907,0.9431401743498129,0.001
E5_Pooled_to_UNSW,7,0.058774103701114654,0.22999999999999998,0.9765923801117976,0.994756173784578,0.9980507657175313,0.9422703987626446,0.001
E5_Pooled_to_UNSW,8,0.05775522753596306,0.285,0.9765999539912583,0.9948481151283661,0.9980847502282312,0.9430742679758763,0.001
E5_Pooled_to_UNSW,9,0.05742884910106659,0.27499999999999997,0.9775623600527077,0.9950947098114455,0.9981718167545108,0.9461838489697192,0.001
E5_Pooled_to_UNSW,10,0.056502825438976285,0.3,0.9772515606701891,0.9951165229071625,0.9981819255597757,0.9462406992879392,0.001
E5_Pooled_to_UNSW,11,0.05560740914940834,0.235,0.97717196750654,0.9951498165294534,0.9981959735865351,0.9418675614072569,0.001
E5_Pooled_to_UNSW,12,0.05561501601338387,0.24999999999999994,0.9779087703834288,0.9953683931474101,0.9982702250842271,0.9435451143099347,0.001
E5_Pooled_to_UNSW,13,0.05428210300207138,0.175,0.977446497164807,0.995223502921813,0.9982243283291575,0.9390409921533533,0.001
E5_Pooled_to_UNSW,14,0.054140513628721236,0.235,0.9781801470588235,0.9955059023543049,0.9983276255998996,0.9450076587377442,0.001
E5_Pooled_to_UNSW,15,0.05418629351258278,0.24999999999999994,0.9780053125488286,0.9954468832488194,0.9983088048105022,0.9446848003526525,0.001
E5_Pooled_to_UNSW,16,0.05355857139825821,0.245,0.9778765550503979,0.9954323464224745,0.9983004125373758,0.9475059359731262,0.001
E5_Pooled_to_UNSW,17,0.053411384403705596,0.295,0.9782751323729174,0.9954790727179447,0.9983176519117583,0.9501200107360825,0.001
E5_Pooled_to_UNSW,18,0.053317022919654844,0.25999999999999995,0.9785364235970375,0.9954976409650967,0.9983142438203672,0.9477460271512093,0.001
E5_Pooled_to_UNSW,19,0.05293120467662811,0.21999999999999997,0.9784410667352827,0.9955352616869856,0.998332552516233,0.9453498862262295,0.001
E5_Pooled_to_UNSW,20,0.0528065202832222,0.26499999999999996,0.9783383552583229,0.9956274101487673,0.9983275886704983,0.9448337596135887,0.001
E5_Pooled_to_UNSW,21,0.052277298986911774,0.27499999999999997,0.9780530224254861,0.9956063626754261,0.9983563616966917,0.9458586251543015,0.001
E5_Pooled_to_UNSW,22,0.052043189406394956,0.26499999999999996,0.9784988739256332,0.9957396714341858,0.9984067650649133,0.9457385138588621,0.0005
E5_Pooled_to_UNSW,23,0.05044860154390335,0.24,0.9785574331472096,0.9958154613835463,0.9984273583199548,0.9464920805392687,0.0005
E5_Pooled_to_UNSW,24,0.050232351005077364,0.26999999999999996,0.978445810035247,0.995927630299101,0.9984763806635527,0.9490800955734411,0.0005
E5_Pooled_to_UNSW,25,0.05013274320960045,0.22999999999999998,0.9786013677476285,0.9958846745033793,0.9984701403696654,0.9458735376498346,0.0005
E5_Pooled_to_UNSW,26,0.05000439983606338,0.285,0.9787540644398462,0.9959064523652308,0.9984703606113917,0.9506931305069389,0.0005
E5_Pooled_to_UNSW,27,0.0498985493183136,0.24999999999999994,0.978547794117647,0.9958681317273638,0.9984616076862514,0.9457043750999308,0.0005
E5_Pooled_to_UNSW,28,0.04957292214035988,0.245,0.9785074736629221,0.9958274537534374,0.9984392029697715,0.9457801774287575,0.0005
E5_Pooled_to_UNSW,29,0.049455244243144986,0.245,0.9784655559233514,0.9959338538377062,0.998489442348378,0.94592063485316,0.0005
E5_Pooled_to_UNSW,30,0.04927978327870369,0.24,0.9787417937071295,0.9959434931567377,0.998481738497365,0.9464270083509061,0.00025
E5_Pooled_to_UNSW,31,0.049466200679540634,0.27499999999999997,0.9789704291881199,0.9960374061685973,0.9985207622968415,0.951734719754328,0.00025
E5_Pooled_to_UNSW,32,0.048671739667654035,0.26499999999999996,0.9790511056874491,0.9961151815938958,0.9985529702895759,0.9519965454661306,0.00025
E5_Pooled_to_UNSW,33,0.048444475144147875,0.25999999999999995,0.979040091595723,0.9960470616761619,0.9985268113603171,0.9508439009790185,0.00025
E5_Pooled_to_UNSW,34,0.0486108535528183,0.295,0.9789418952294293,0.9960973523056539,0.9985483688374014,0.9557278689653073,0.00025
E5_Pooled_to_UNSW,35,0.048295537114143375,0.26499999999999996,0.9790579301807836,0.9960547059965891,0.9985271777064554,0.9513083309404777,0.000125
E5_Pooled_to_UNSW,36,0.04800180387496948,0.27999999999999997,0.979343661502582,0.9961942078214214,0.9985816734060247,0.9535100894859433,0.000125
E5_Pooled_to_UNSW,37,0.04777680930495262,0.29,0.979070907358939,0.9961390553946149,0.9985565556661686,0.9523801565581201,0.000125
E5_Pooled_to_UNSW,38,0.04774951836466789,0.27499999999999997,0.9792653151820065,0.9962343430033649,0.9985946688892097,0.9527378507613211,0.000125
E5_Pooled_to_UNSW,39,0.047569865196943284,0.27999999999999997,0.979261095591364,0.9962333321723299,0.9986005694442819,0.9529156522741544,0.000125
E5_Pooled_to_UNSW,40,0.04735939690470695,0.27999999999999997,0.9792480423554675,0.9962892230819133,0.9986200771339406,0.9534652205865481,6.25e-05
E5_Pooled_to_UNSW,41,0.04736547788977623,0.26999999999999996,0.9793514143310247,0.9962490526661043,0.9986056072856573,0.9527733836386088,6.25e-05
E5_Pooled_to_UNSW,42,0.04739960652589798,0.27499999999999997,0.9794045261930756,0.996311783230807,0.9986250002399919,0.9533883041057563,6.25e-05
E5_Pooled_to_UNSW,43,0.04728759127855301,0.27499999999999997,0.9792859720050698,0.9962692907128041,0.9986061700951079,0.953089134305523,6.25e-05
E5_Pooled_to_UNSW,44,0.04719798254966736,0.25999999999999995,0.9792492767286878,0.9962394357253387,0.9985990377228251,0.9521926019303922,3.125e-05
